Algorithm, Parallel, Delta, Graph Size, Density, Threads, Time
CustomParallelDeltaStepping,1,7,200,0.5,15,150
CustomParallelDeltaStepping,1,8,200,0.5,15,151.804
CustomParallelDeltaStepping,1,1,200,0.5,16,137.994
CustomParallelDeltaStepping,1,2,200,0.5,16,134.375
CustomParallelDeltaStepping,1,3,200,0.5,16,134.215
CustomParallelDeltaStepping,1,4,200,0.5,16,139.084
CustomParallelDeltaStepping,1,5,200,0.5,16,140.979
CustomParallelDeltaStepping,1,6,200,0.5,16,147.849
CustomParallelDeltaStepping,1,7,200,0.5,16,152.645
CustomParallelDeltaStepping,1,8,200,0.5,16,153.956
CustomParallelDeltaStepping,1,1,200,0.5,17,139.192
CustomParallelDeltaStepping,1,2,200,0.5,17,137.458
CustomParallelDeltaStepping,1,3,200,0.5,17,135.267
CustomParallelDeltaStepping,1,4,200,0.5,17,143.176
CustomParallelDeltaStepping,1,5,200,0.5,17,145.793
CustomParallelDeltaStepping,1,6,200,0.5,17,150.392
CustomParallelDeltaStepping,1,7,200,0.5,17,153.528
CustomParallelDeltaStepping,1,8,200,0.5,17,153.051
CustomParallelDeltaStepping,1,1,200,0.5,18,137.341
CustomParallelDeltaStepping,1,2,200,0.5,18,131.344
CustomParallelDeltaStepping,1,3,200,0.5,18,133.896
CustomParallelDeltaStepping,1,4,200,0.5,18,138.988
CustomParallelDeltaStepping,1,5,200,0.5,18,144.524
CustomParallelDeltaStepping,1,6,200,0.5,18,145.427
CustomParallelDeltaStepping,1,7,200,0.5,18,150.06
CustomParallelDeltaStepping,1,8,200,0.5,18,155.296
CustomParallelDeltaStepping,1,1,200,0.5,19,135.404
CustomParallelDeltaStepping,1,2,200,0.5,19,131.376
CustomParallelDeltaStepping,1,3,200,0.5,19,135.127
CustomParallelDeltaStepping,1,4,200,0.5,19,136.707
CustomParallelDeltaStepping,1,5,200,0.5,19,144.252
CustomParallelDeltaStepping,1,6,200,0.5,19,146.07
CustomParallelDeltaStepping,1,7,200,0.5,19,151.212
CustomParallelDeltaStepping,1,8,200,0.5,19,152.427
CustomParallelDeltaStepping,1,1,200,0.5,20,136.002
CustomParallelDeltaStepping,1,2,200,0.5,20,131.98
CustomParallelDeltaStepping,1,3,200,0.5,20,132.934
CustomParallelDeltaStepping,1,4,200,0.5,20,136.843
CustomParallelDeltaStepping,1,5,200,0.5,20,143.65
CustomParallelDeltaStepping,1,6,200,0.5,20,149.25
CustomParallelDeltaStepping,1,7,200,0.5,20,152.354
CustomParallelDeltaStepping,1,8,200,0.5,20,154.445
CustomParallelDeltaStepping,1,1,200,0.5,21,136.584
CustomParallelDeltaStepping,1,2,200,0.5,21,133.664
CustomParallelDeltaStepping,1,3,200,0.5,21,135.147
CustomParallelDeltaStepping,1,4,200,0.5,21,139.885
CustomParallelDeltaStepping,1,5,200,0.5,21,141.766
CustomParallelDeltaStepping,1,6,200,0.5,21,149.878
CustomParallelDeltaStepping,1,7,200,0.5,21,146.695
CustomParallelDeltaStepping,1,8,200,0.5,21,152.66
CustomParallelDeltaStepping,1,1,200,0.5,22,138.587
CustomParallelDeltaStepping,1,2,200,0.5,22,131.927
CustomParallelDeltaStepping,1,3,200,0.5,22,134.227
CustomParallelDeltaStepping,1,4,200,0.5,22,138.622
CustomParallelDeltaStepping,1,5,200,0.5,22,144.776
CustomParallelDeltaStepping,1,6,200,0.5,22,147.902
CustomParallelDeltaStepping,1,7,200,0.5,22,149.68
CustomParallelDeltaStepping,1,8,200,0.5,22,153.402
CustomParallelDeltaStepping,1,1,200,0.5,23,135.554
CustomParallelDeltaStepping,1,2,200,0.5,23,134.832
CustomParallelDeltaStepping,1,3,200,0.5,23,133.138
CustomParallelDeltaStepping,1,4,200,0.5,23,140.709
CustomParallelDeltaStepping,1,5,200,0.5,23,143.626
CustomParallelDeltaStepping,1,6,200,0.5,23,146.804
CustomParallelDeltaStepping,1,7,200,0.5,23,150.891
CustomParallelDeltaStepping,1,8,200,0.5,23,150.213
CustomParallelDeltaStepping,1,1,200,0.5,24,138.727
CustomParallelDeltaStepping,1,2,200,0.5,24,132.076
CustomParallelDeltaStepping,1,3,200,0.5,24,132.241
CustomParallelDeltaStepping,1,4,200,0.5,24,141.389
CustomParallelDeltaStepping,1,5,200,0.5,24,143.864
CustomParallelDeltaStepping,1,6,200,0.5,24,148.813
CustomParallelDeltaStepping,1,7,200,0.5,24,153.073
CustomParallelDeltaStepping,1,8,200,0.5,24,152.95
CustomParallelDeltaStepping,1,1,200,0.5,25,137.785
CustomParallelDeltaStepping,1,2,200,0.5,25,133.556
CustomParallelDeltaStepping,1,3,200,0.5,25,133.704
CustomParallelDeltaStepping,1,4,200,0.5,25,138.538
CustomParallelDeltaStepping,1,5,200,0.5,25,143.904
CustomParallelDeltaStepping,1,6,200,0.5,25,146.798
CustomParallelDeltaStepping,1,7,200,0.5,25,150.781
CustomParallelDeltaStepping,1,8,200,0.5,25,149.175
DeltaStepping,0,1,200,0.6,1,507.758
DeltaStepping,0,2,200,0.6,1,412.144
DeltaStepping,0,3,200,0.6,1,382.605
DeltaStepping,0,4,200,0.6,1,387.063
DeltaStepping,0,5,200,0.6,1,403.877
DeltaStepping,0,6,200,0.6,1,430.969
DeltaStepping,0,7,200,0.6,1,476.826
DeltaStepping,0,8,200,0.6,1,497.218
DijkstraSequential,0,-1,200,0.6,1,1.087
CustomParallelDeltaStepping,1,1,200,0.6,2,148.103
CustomParallelDeltaStepping,1,2,200,0.6,2,149.553
CustomParallelDeltaStepping,1,3,200,0.6,2,150.8
CustomParallelDeltaStepping,1,4,200,0.6,2,149.943
CustomParallelDeltaStepping,1,5,200,0.6,2,156.427
CustomParallelDeltaStepping,1,6,200,0.6,2,159.533
CustomParallelDeltaStepping,1,7,200,0.6,2,163.618
CustomParallelDeltaStepping,1,8,200,0.6,2,160.553
CustomParallelDeltaStepping,1,1,200,0.6,3,147.361
CustomParallelDeltaStepping,1,2,200,0.6,3,147.244
CustomParallelDeltaStepping,1,3,200,0.6,3,150.274
CustomParallelDeltaStepping,1,4,200,0.6,3,153.478
CustomParallelDeltaStepping,1,5,200,0.6,3,154.907
CustomParallelDeltaStepping,1,6,200,0.6,3,159.968
CustomParallelDeltaStepping,1,7,200,0.6,3,161.493
CustomParallelDeltaStepping,1,8,200,0.6,3,163.624
CustomParallelDeltaStepping,1,1,200,0.6,4,148.79
CustomParallelDeltaStepping,1,2,200,0.6,4,149.602
CustomParallelDeltaStepping,1,3,200,0.6,4,145.816
CustomParallelDeltaStepping,1,4,200,0.6,4,155.897
CustomParallelDeltaStepping,1,5,200,0.6,4,161.325
CustomParallelDeltaStepping,1,6,200,0.6,4,164.993
CustomParallelDeltaStepping,1,7,200,0.6,4,161.649
CustomParallelDeltaStepping,1,8,200,0.6,4,163.957
CustomParallelDeltaStepping,1,1,200,0.6,5,149.523
CustomParallelDeltaStepping,1,2,200,0.6,5,145.888
CustomParallelDeltaStepping,1,3,200,0.6,5,148.484
CustomParallelDeltaStepping,1,4,200,0.6,5,157.315
CustomParallelDeltaStepping,1,5,200,0.6,5,159.495
CustomParallelDeltaStepping,1,6,200,0.6,5,161.345
CustomParallelDeltaStepping,1,7,200,0.6,5,158.967
CustomParallelDeltaStepping,1,8,200,0.6,5,166.216
CustomParallelDeltaStepping,1,1,200,0.6,6,151.686
CustomParallelDeltaStepping,1,2,200,0.6,6,149.976
CustomParallelDeltaStepping,1,3,200,0.6,6,152.888
CustomParallelDeltaStepping,1,4,200,0.6,6,157.585
CustomParallelDeltaStepping,1,5,200,0.6,6,158.929
CustomParallelDeltaStepping,1,6,200,0.6,6,165.159
CustomParallelDeltaStepping,1,7,200,0.6,6,165.731
CustomParallelDeltaStepping,1,8,200,0.6,6,171.811
CustomParallelDeltaStepping,1,1,200,0.6,7,151.452
CustomParallelDeltaStepping,1,2,200,0.6,7,153.205
CustomParallelDeltaStepping,1,3,200,0.6,7,154.194
CustomParallelDeltaStepping,1,4,200,0.6,7,156.226
CustomParallelDeltaStepping,1,5,200,0.6,7,162.375
CustomParallelDeltaStepping,1,6,200,0.6,7,165.709
CustomParallelDeltaStepping,1,7,200,0.6,7,169.816
CustomParallelDeltaStepping,1,8,200,0.6,7,171.558
CustomParallelDeltaStepping,1,1,200,0.6,8,152.78
CustomParallelDeltaStepping,1,2,200,0.6,8,149.611
CustomParallelDeltaStepping,1,3,200,0.6,8,151.507
CustomParallelDeltaStepping,1,4,200,0.6,8,157.12
CustomParallelDeltaStepping,1,5,200,0.6,8,164.304
CustomParallelDeltaStepping,1,6,200,0.6,8,168.577
CustomParallelDeltaStepping,1,7,200,0.6,8,164.906
CustomParallelDeltaStepping,1,8,200,0.6,8,172.207
CustomParallelDeltaStepping,1,1,200,0.6,9,154.181
CustomParallelDeltaStepping,1,2,200,0.6,9,154.817
CustomParallelDeltaStepping,1,3,200,0.6,9,151.381
CustomParallelDeltaStepping,1,4,200,0.6,9,157.676
CustomParallelDeltaStepping,1,5,200,0.6,9,166.45
CustomParallelDeltaStepping,1,6,200,0.6,9,172.341
CustomParallelDeltaStepping,1,7,200,0.6,9,177.234
CustomParallelDeltaStepping,1,8,200,0.6,9,174.037
CustomParallelDeltaStepping,1,1,200,0.6,10,153.951
CustomParallelDeltaStepping,1,2,200,0.6,10,155.692
CustomParallelDeltaStepping,1,3,200,0.6,10,157.044
CustomParallelDeltaStepping,1,4,200,0.6,10,164.065
CustomParallelDeltaStepping,1,5,200,0.6,10,165.457
CustomParallelDeltaStepping,1,6,200,0.6,10,168.401
CustomParallelDeltaStepping,1,7,200,0.6,10,176.398
CustomParallelDeltaStepping,1,8,200,0.6,10,176.546
CustomParallelDeltaStepping,1,1,200,0.6,11,153.032
CustomParallelDeltaStepping,1,2,200,0.6,11,156.308
CustomParallelDeltaStepping,1,3,200,0.6,11,153.95
CustomParallelDeltaStepping,1,4,200,0.6,11,163.83
CustomParallelDeltaStepping,1,5,200,0.6,11,170.27
CustomParallelDeltaStepping,1,6,200,0.6,11,171.827
CustomParallelDeltaStepping,1,7,200,0.6,11,175.355
CustomParallelDeltaStepping,1,8,200,0.6,11,180.736
CustomParallelDeltaStepping,1,1,200,0.6,12,151.782
CustomParallelDeltaStepping,1,2,200,0.6,12,156.205
CustomParallelDeltaStepping,1,3,200,0.6,12,159.51
CustomParallelDeltaStepping,1,4,200,0.6,12,163.592
CustomParallelDeltaStepping,1,5,200,0.6,12,167.655
CustomParallelDeltaStepping,1,6,200,0.6,12,170.771
CustomParallelDeltaStepping,1,7,200,0.6,12,173.862
CustomParallelDeltaStepping,1,8,200,0.6,12,181.088
CustomParallelDeltaStepping,1,1,200,0.6,13,153.832
CustomParallelDeltaStepping,1,2,200,0.6,13,152.769
CustomParallelDeltaStepping,1,3,200,0.6,13,155.867
CustomParallelDeltaStepping,1,4,200,0.6,13,164.994
CustomParallelDeltaStepping,1,5,200,0.6,13,165.896
CustomParallelDeltaStepping,1,6,200,0.6,13,174.122
CustomParallelDeltaStepping,1,7,200,0.6,13,173.859
CustomParallelDeltaStepping,1,8,200,0.6,13,180.399
CustomParallelDeltaStepping,1,1,200,0.6,14,154.98
CustomParallelDeltaStepping,1,2,200,0.6,14,154.856
CustomParallelDeltaStepping,1,3,200,0.6,14,157.58
CustomParallelDeltaStepping,1,4,200,0.6,14,166.016
CustomParallelDeltaStepping,1,5,200,0.6,14,170.307
CustomParallelDeltaStepping,1,6,200,0.6,14,173.196
CustomParallelDeltaStepping,1,7,200,0.6,14,176.598
CustomParallelDeltaStepping,1,8,200,0.6,14,179.745
CustomParallelDeltaStepping,1,1,200,0.6,15,153.387
CustomParallelDeltaStepping,1,2,200,0.6,15,155.078
CustomParallelDeltaStepping,1,3,200,0.6,15,162.523
CustomParallelDeltaStepping,1,4,200,0.6,15,168.8
CustomParallelDeltaStepping,1,5,200,0.6,15,168.144
CustomParallelDeltaStepping,1,6,200,0.6,15,177.252
CustomParallelDeltaStepping,1,7,200,0.6,15,177.363
CustomParallelDeltaStepping,1,8,200,0.6,15,183.307
CustomParallelDeltaStepping,1,1,200,0.6,16,152.975
CustomParallelDeltaStepping,1,2,200,0.6,16,158.01
CustomParallelDeltaStepping,1,3,200,0.6,16,160.299
CustomParallelDeltaStepping,1,4,200,0.6,16,167.177
CustomParallelDeltaStepping,1,5,200,0.6,16,172.129
CustomParallelDeltaStepping,1,6,200,0.6,16,176.366
CustomParallelDeltaStepping,1,7,200,0.6,16,179.037
CustomParallelDeltaStepping,1,8,200,0.6,16,180.08
CustomParallelDeltaStepping,1,1,200,0.6,17,152.432
CustomParallelDeltaStepping,1,2,200,0.6,17,158.378
CustomParallelDeltaStepping,1,3,200,0.6,17,158.79
CustomParallelDeltaStepping,1,4,200,0.6,17,169.52
CustomParallelDeltaStepping,1,5,200,0.6,17,178.536
CustomParallelDeltaStepping,1,6,200,0.6,17,177.318
CustomParallelDeltaStepping,1,7,200,0.6,17,181.687
CustomParallelDeltaStepping,1,8,200,0.6,17,183.896
CustomParallelDeltaStepping,1,1,200,0.6,18,157.119
CustomParallelDeltaStepping,1,2,200,0.6,18,157.971
CustomParallelDeltaStepping,1,3,200,0.6,18,161.62
CustomParallelDeltaStepping,1,4,200,0.6,18,165.271
CustomParallelDeltaStepping,1,5,200,0.6,18,175.2
CustomParallelDeltaStepping,1,6,200,0.6,18,175.988
CustomParallelDeltaStepping,1,7,200,0.6,18,178.658
CustomParallelDeltaStepping,1,8,200,0.6,18,177.69
CustomParallelDeltaStepping,1,1,200,0.6,19,155.134
CustomParallelDeltaStepping,1,2,200,0.6,19,155.883
CustomParallelDeltaStepping,1,3,200,0.6,19,165.032
CustomParallelDeltaStepping,1,4,200,0.6,19,166.89
CustomParallelDeltaStepping,1,5,200,0.6,19,173.43
CustomParallelDeltaStepping,1,6,200,0.6,19,176.056
CustomParallelDeltaStepping,1,7,200,0.6,19,178.229
CustomParallelDeltaStepping,1,8,200,0.6,19,179.251
CustomParallelDeltaStepping,1,1,200,0.6,20,152.329
CustomParallelDeltaStepping,1,2,200,0.6,20,157.68
CustomParallelDeltaStepping,1,3,200,0.6,20,160.676
CustomParallelDeltaStepping,1,4,200,0.6,20,167.13
CustomParallelDeltaStepping,1,5,200,0.6,20,176.651
CustomParallelDeltaStepping,1,6,200,0.6,20,179.393
CustomParallelDeltaStepping,1,7,200,0.6,20,177.901
CustomParallelDeltaStepping,1,8,200,0.6,20,180.065
CustomParallelDeltaStepping,1,1,200,0.6,21,155.188
CustomParallelDeltaStepping,1,2,200,0.6,21,152.669
CustomParallelDeltaStepping,1,3,200,0.6,21,166.262
CustomParallelDeltaStepping,1,4,200,0.6,21,164.642
CustomParallelDeltaStepping,1,5,200,0.6,21,177.283
CustomParallelDeltaStepping,1,6,200,0.6,21,176.338
CustomParallelDeltaStepping,1,7,200,0.6,21,184.709
CustomParallelDeltaStepping,1,8,200,0.6,21,184.997
CustomParallelDeltaStepping,1,1,200,0.6,22,156.922
CustomParallelDeltaStepping,1,2,200,0.6,22,154.862
CustomParallelDeltaStepping,1,3,200,0.6,22,184.874
CustomParallelDeltaStepping,1,4,200,0.6,22,182.757
CustomParallelDeltaStepping,1,5,200,0.6,22,174.07
CustomParallelDeltaStepping,1,6,200,0.6,22,180.252
CustomParallelDeltaStepping,1,7,200,0.6,22,175.567
CustomParallelDeltaStepping,1,8,200,0.6,22,180.779
CustomParallelDeltaStepping,1,1,200,0.6,23,156.769
CustomParallelDeltaStepping,1,2,200,0.6,23,156.149
CustomParallelDeltaStepping,1,3,200,0.6,23,162.001
CustomParallelDeltaStepping,1,4,200,0.6,23,170.023
CustomParallelDeltaStepping,1,5,200,0.6,23,172.625
CustomParallelDeltaStepping,1,6,200,0.6,23,180.952
CustomParallelDeltaStepping,1,7,200,0.6,23,182.653
CustomParallelDeltaStepping,1,8,200,0.6,23,187.675
CustomParallelDeltaStepping,1,1,200,0.6,24,157.968
CustomParallelDeltaStepping,1,2,200,0.6,24,160.374
CustomParallelDeltaStepping,1,3,200,0.6,24,162.217
CustomParallelDeltaStepping,1,4,200,0.6,24,170.642
CustomParallelDeltaStepping,1,5,200,0.6,24,177.765
CustomParallelDeltaStepping,1,6,200,0.6,24,179.331
CustomParallelDeltaStepping,1,7,200,0.6,24,188.618
CustomParallelDeltaStepping,1,8,200,0.6,24,185.374
CustomParallelDeltaStepping,1,1,200,0.6,25,155.275
CustomParallelDeltaStepping,1,2,200,0.6,25,155.578
CustomParallelDeltaStepping,1,3,200,0.6,25,161.944
CustomParallelDeltaStepping,1,4,200,0.6,25,171.546
CustomParallelDeltaStepping,1,5,200,0.6,25,173.274
CustomParallelDeltaStepping,1,6,200,0.6,25,180.291
CustomParallelDeltaStepping,1,7,200,0.6,25,177.45
CustomParallelDeltaStepping,1,8,200,0.6,25,184.721
DeltaStepping,0,1,200,0.7,1,530.528
DeltaStepping,0,2,200,0.7,1,476.52
DeltaStepping,0,3,200,0.7,1,450.653
DeltaStepping,0,4,200,0.7,1,498.631
DeltaStepping,0,5,200,0.7,1,533.977
DeltaStepping,0,6,200,0.7,1,570.67
DeltaStepping,0,7,200,0.7,1,632.483
DeltaStepping,0,8,200,0.7,1,628.182
DijkstraSequential,0,-1,200,0.7,1,1.135
CustomParallelDeltaStepping,1,1,200,0.7,2,173.204
CustomParallelDeltaStepping,1,2,200,0.7,2,174.777
CustomParallelDeltaStepping,1,3,200,0.7,2,176.457
CustomParallelDeltaStepping,1,4,200,0.7,2,186.237
CustomParallelDeltaStepping,1,5,200,0.7,2,187.124
CustomParallelDeltaStepping,1,6,200,0.7,2,188.968
CustomParallelDeltaStepping,1,7,200,0.7,2,186.444
CustomParallelDeltaStepping,1,8,200,0.7,2,186.188
CustomParallelDeltaStepping,1,1,200,0.7,3,173.671
CustomParallelDeltaStepping,1,2,200,0.7,3,177.857
CustomParallelDeltaStepping,1,3,200,0.7,3,181.782
CustomParallelDeltaStepping,1,4,200,0.7,3,190.071
CustomParallelDeltaStepping,1,5,200,0.7,3,189.741
CustomParallelDeltaStepping,1,6,200,0.7,3,189.31
CustomParallelDeltaStepping,1,7,200,0.7,3,188.358
CustomParallelDeltaStepping,1,8,200,0.7,3,191.587
CustomParallelDeltaStepping,1,1,200,0.7,4,175.309
CustomParallelDeltaStepping,1,2,200,0.7,4,176.122
CustomParallelDeltaStepping,1,3,200,0.7,4,180.123
CustomParallelDeltaStepping,1,4,200,0.7,4,187.1
CustomParallelDeltaStepping,1,5,200,0.7,4,192.065
CustomParallelDeltaStepping,1,6,200,0.7,4,196.871
CustomParallelDeltaStepping,1,7,200,0.7,4,192.489
CustomParallelDeltaStepping,1,8,200,0.7,4,193.52
CustomParallelDeltaStepping,1,1,200,0.7,5,177.889
CustomParallelDeltaStepping,1,2,200,0.7,5,180.627
CustomParallelDeltaStepping,1,3,200,0.7,5,186.604
CustomParallelDeltaStepping,1,4,200,0.7,5,194.192
CustomParallelDeltaStepping,1,5,200,0.7,5,193.774
CustomParallelDeltaStepping,1,6,200,0.7,5,198.402
CustomParallelDeltaStepping,1,7,200,0.7,5,196.288
CustomParallelDeltaStepping,1,8,200,0.7,5,193.812
CustomParallelDeltaStepping,1,1,200,0.7,6,179.168
CustomParallelDeltaStepping,1,2,200,0.7,6,178.674
CustomParallelDeltaStepping,1,3,200,0.7,6,186.9
CustomParallelDeltaStepping,1,4,200,0.7,6,192.599
CustomParallelDeltaStepping,1,5,200,0.7,6,194.737
CustomParallelDeltaStepping,1,6,200,0.7,6,199.218
CustomParallelDeltaStepping,1,7,200,0.7,6,197.966
CustomParallelDeltaStepping,1,8,200,0.7,6,197.915
CustomParallelDeltaStepping,1,1,200,0.7,7,180.718
CustomParallelDeltaStepping,1,2,200,0.7,7,181.557
CustomParallelDeltaStepping,1,3,200,0.7,7,186.638
CustomParallelDeltaStepping,1,4,200,0.7,7,189.182
CustomParallelDeltaStepping,1,5,200,0.7,7,194.304
CustomParallelDeltaStepping,1,6,200,0.7,7,200.318
CustomParallelDeltaStepping,1,7,200,0.7,7,202.253
CustomParallelDeltaStepping,1,8,200,0.7,7,201.437
CustomParallelDeltaStepping,1,1,200,0.7,8,182.017
CustomParallelDeltaStepping,1,2,200,0.7,8,183.357
CustomParallelDeltaStepping,1,3,200,0.7,8,193.683
CustomParallelDeltaStepping,1,4,200,0.7,8,198.218
CustomParallelDeltaStepping,1,5,200,0.7,8,198.443
CustomParallelDeltaStepping,1,6,200,0.7,8,201.86
CustomParallelDeltaStepping,1,7,200,0.7,8,200.328
CustomParallelDeltaStepping,1,8,200,0.7,8,202.996
CustomParallelDeltaStepping,1,1,200,0.7,9,180.659
CustomParallelDeltaStepping,1,2,200,0.7,9,185.662
CustomParallelDeltaStepping,1,3,200,0.7,9,193.369
CustomParallelDeltaStepping,1,4,200,0.7,9,201.177
CustomParallelDeltaStepping,1,5,200,0.7,9,199.988
CustomParallelDeltaStepping,1,6,200,0.7,9,198.661
CustomParallelDeltaStepping,1,7,200,0.7,9,204.256
CustomParallelDeltaStepping,1,8,200,0.7,9,203.33
CustomParallelDeltaStepping,1,1,200,0.7,10,182.078
CustomParallelDeltaStepping,1,2,200,0.7,10,192.22
CustomParallelDeltaStepping,1,3,200,0.7,10,191.845
CustomParallelDeltaStepping,1,4,200,0.7,10,197.03
CustomParallelDeltaStepping,1,5,200,0.7,10,201.74
CustomParallelDeltaStepping,1,6,200,0.7,10,207.005
CustomParallelDeltaStepping,1,7,200,0.7,10,205.169
CustomParallelDeltaStepping,1,8,200,0.7,10,201.22
CustomParallelDeltaStepping,1,1,200,0.7,11,183.56
CustomParallelDeltaStepping,1,2,200,0.7,11,188.989
CustomParallelDeltaStepping,1,3,200,0.7,11,191.595
CustomParallelDeltaStepping,1,4,200,0.7,11,203.985
CustomParallelDeltaStepping,1,5,200,0.7,11,205.239
CustomParallelDeltaStepping,1,6,200,0.7,11,205.82
CustomParallelDeltaStepping,1,7,200,0.7,11,200.567
CustomParallelDeltaStepping,1,8,200,0.7,11,202.429
CustomParallelDeltaStepping,1,1,200,0.7,12,180.675
CustomParallelDeltaStepping,1,2,200,0.7,12,184.922
CustomParallelDeltaStepping,1,3,200,0.7,12,192.873
CustomParallelDeltaStepping,1,4,200,0.7,12,203.329
CustomParallelDeltaStepping,1,5,200,0.7,12,202.029
CustomParallelDeltaStepping,1,6,200,0.7,12,205.331
CustomParallelDeltaStepping,1,7,200,0.7,12,205.836
CustomParallelDeltaStepping,1,8,200,0.7,12,207.852
CustomParallelDeltaStepping,1,1,200,0.7,13,183.266
CustomParallelDeltaStepping,1,2,200,0.7,13,190.488
CustomParallelDeltaStepping,1,3,200,0.7,13,199.558
CustomParallelDeltaStepping,1,4,200,0.7,13,202.586
CustomParallelDeltaStepping,1,5,200,0.7,13,204.088
CustomParallelDeltaStepping,1,6,200,0.7,13,208.133
CustomParallelDeltaStepping,1,7,200,0.7,13,209.98
CustomParallelDeltaStepping,1,8,200,0.7,13,209.092
CustomParallelDeltaStepping,1,1,200,0.7,14,181.408
CustomParallelDeltaStepping,1,2,200,0.7,14,188.005
CustomParallelDeltaStepping,1,3,200,0.7,14,193.245
CustomParallelDeltaStepping,1,4,200,0.7,14,202.467
CustomParallelDeltaStepping,1,5,200,0.7,14,209.45
CustomParallelDeltaStepping,1,6,200,0.7,14,208.155
CustomParallelDeltaStepping,1,7,200,0.7,14,208.998
CustomParallelDeltaStepping,1,8,200,0.7,14,210.925
CustomParallelDeltaStepping,1,1,200,0.7,15,182.309
CustomParallelDeltaStepping,1,2,200,0.7,15,187.576
CustomParallelDeltaStepping,1,3,200,0.7,15,194.502
CustomParallelDeltaStepping,1,4,200,0.7,15,207.046
CustomParallelDeltaStepping,1,5,200,0.7,15,210.194
CustomParallelDeltaStepping,1,6,200,0.7,15,210.919
CustomParallelDeltaStepping,1,7,200,0.7,15,212.421
CustomParallelDeltaStepping,1,8,200,0.7,15,211.972
CustomParallelDeltaStepping,1,1,200,0.7,16,184.268
CustomParallelDeltaStepping,1,2,200,0.7,16,191.948
CustomParallelDeltaStepping,1,3,200,0.7,16,199.323
CustomParallelDeltaStepping,1,4,200,0.7,16,202.923
CustomParallelDeltaStepping,1,5,200,0.7,16,210.106
CustomParallelDeltaStepping,1,6,200,0.7,16,208.169
CustomParallelDeltaStepping,1,7,200,0.7,16,211.476
CustomParallelDeltaStepping,1,8,200,0.7,16,215.805
CustomParallelDeltaStepping,1,1,200,0.7,17,185.832
CustomParallelDeltaStepping,1,2,200,0.7,17,188.058
CustomParallelDeltaStepping,1,3,200,0.7,17,197.297
CustomParallelDeltaStepping,1,4,200,0.7,17,207.276
CustomParallelDeltaStepping,1,5,200,0.7,17,212.789
CustomParallelDeltaStepping,1,6,200,0.7,17,213.729
CustomParallelDeltaStepping,1,7,200,0.7,17,208.543
CustomParallelDeltaStepping,1,8,200,0.7,17,214.782
CustomParallelDeltaStepping,1,1,200,0.7,18,183.762
CustomParallelDeltaStepping,1,2,200,0.7,18,189.551
CustomParallelDeltaStepping,1,3,200,0.7,18,197.247
CustomParallelDeltaStepping,1,4,200,0.7,18,205.352
CustomParallelDeltaStepping,1,5,200,0.7,18,209.411
CustomParallelDeltaStepping,1,6,200,0.7,18,212.98
CustomParallelDeltaStepping,1,7,200,0.7,18,214.083
CustomParallelDeltaStepping,1,8,200,0.7,18,211.55
CustomParallelDeltaStepping,1,1,200,0.7,19,184.629
CustomParallelDeltaStepping,1,2,200,0.7,19,191.072
CustomParallelDeltaStepping,1,3,200,0.7,19,199.03
CustomParallelDeltaStepping,1,4,200,0.7,19,206.904
CustomParallelDeltaStepping,1,5,200,0.7,19,212.766
CustomParallelDeltaStepping,1,6,200,0.7,19,215.531
CustomParallelDeltaStepping,1,7,200,0.7,19,214.538
CustomParallelDeltaStepping,1,8,200,0.7,19,214.108
CustomParallelDeltaStepping,1,1,200,0.7,20,181.811
CustomParallelDeltaStepping,1,2,200,0.7,20,190.596
CustomParallelDeltaStepping,1,3,200,0.7,20,197.888
CustomParallelDeltaStepping,1,4,200,0.7,20,210.631
CustomParallelDeltaStepping,1,5,200,0.7,20,210.332
CustomParallelDeltaStepping,1,6,200,0.7,20,214.061
CustomParallelDeltaStepping,1,7,200,0.7,20,208.147
CustomParallelDeltaStepping,1,8,200,0.7,20,221.198
CustomParallelDeltaStepping,1,1,200,0.7,21,184.747
CustomParallelDeltaStepping,1,2,200,0.7,21,190.241
CustomParallelDeltaStepping,1,3,200,0.7,21,196.373
CustomParallelDeltaStepping,1,4,200,0.7,21,208.543
CustomParallelDeltaStepping,1,5,200,0.7,21,211.491
CustomParallelDeltaStepping,1,6,200,0.7,21,217.142
CustomParallelDeltaStepping,1,7,200,0.7,21,212.887
CustomParallelDeltaStepping,1,8,200,0.7,21,217.704
CustomParallelDeltaStepping,1,1,200,0.7,22,183.992
CustomParallelDeltaStepping,1,2,200,0.7,22,188.176
CustomParallelDeltaStepping,1,3,200,0.7,22,197.615
CustomParallelDeltaStepping,1,4,200,0.7,22,207.853
CustomParallelDeltaStepping,1,5,200,0.7,22,213.232
CustomParallelDeltaStepping,1,6,200,0.7,22,210.958
CustomParallelDeltaStepping,1,7,200,0.7,22,214.65
CustomParallelDeltaStepping,1,8,200,0.7,22,209.592
CustomParallelDeltaStepping,1,1,200,0.7,23,182.065
CustomParallelDeltaStepping,1,2,200,0.7,23,188.704
CustomParallelDeltaStepping,1,3,200,0.7,23,203.094
CustomParallelDeltaStepping,1,4,200,0.7,23,206.382
CustomParallelDeltaStepping,1,5,200,0.7,23,209.341
CustomParallelDeltaStepping,1,6,200,0.7,23,212.679
CustomParallelDeltaStepping,1,7,200,0.7,23,213.871
CustomParallelDeltaStepping,1,8,200,0.7,23,216.329
CustomParallelDeltaStepping,1,1,200,0.7,24,183.798
