algorithm,parallel,delta,graph_size,graph_density,n_threads,time,n_repeat
DeltaStepping,0,1,10000,0.5,1,1976.53,0
DeltaStepping,0,2,10000,0.5,1,2578.94,0
DeltaStepping,0,4,10000,0.5,1,3211.49,0
DeltaStepping,0,6,10000,0.5,1,3128.26,0
DeltaStepping,0,8,10000,0.5,1,2975.28,0
DijkstraSequential,0,-1,10000,0.5,1,708.571,0
ParallelDeltaStepping,1,1,10000,0.5,2,296.416,0
ParallelDeltaStepping,1,2,10000,0.5,2,434.526,0
ParallelDeltaStepping,1,4,10000,0.5,2,511.775,0
ParallelDeltaStepping,1,6,10000,0.5,2,554.296,0
ParallelDeltaStepping,1,8,10000,0.5,2,573.913,0
ParallelDeltaStepping,1,1,10000,0.5,4,208.677,0
ParallelDeltaStepping,1,2,10000,0.5,4,261.858,0
ParallelDeltaStepping,1,4,10000,0.5,4,331.719,0
ParallelDeltaStepping,1,6,10000,0.5,4,349.063,0
ParallelDeltaStepping,1,8,10000,0.5,4,350.619,0
ParallelDeltaStepping,1,1,10000,0.5,8,129.793,0
ParallelDeltaStepping,1,2,10000,0.5,8,189.992,0
ParallelDeltaStepping,1,4,10000,0.5,8,221.096,0
ParallelDeltaStepping,1,6,10000,0.5,8,237.859,0
ParallelDeltaStepping,1,8,10000,0.5,8,253.704,0
ParallelDeltaStepping,1,1,10000,0.5,12,112.89,0
ParallelDeltaStepping,1,2,10000,0.5,12,153.399,0
ParallelDeltaStepping,1,4,10000,0.5,12,200.346,0
ParallelDeltaStepping,1,6,10000,0.5,12,207.725,0
ParallelDeltaStepping,1,8,10000,0.5,12,219.243,0
ParallelDeltaStepping,1,1,10000,0.5,16,115.895,0
ParallelDeltaStepping,1,2,10000,0.5,16,156.679,0
ParallelDeltaStepping,1,4,10000,0.5,16,199.259,0
ParallelDeltaStepping,1,6,10000,0.5,16,204.986,0
ParallelDeltaStepping,1,8,10000,0.5,16,221.854,0
ParallelDeltaStepping,1,1,10000,0.5,20,118.081,0
ParallelDeltaStepping,1,2,10000,0.5,20,146.844,0
ParallelDeltaStepping,1,4,10000,0.5,20,184.224,0
ParallelDeltaStepping,1,6,10000,0.5,20,201.497,0
ParallelDeltaStepping,1,8,10000,0.5,20,217.173,0
ParallelDeltaStepping,1,1,10000,0.5,24,107.621,0
ParallelDeltaStepping,1,2,10000,0.5,24,148.508,0
ParallelDeltaStepping,1,4,10000,0.5,24,194.417,0
ParallelDeltaStepping,1,6,10000,0.5,24,191.255,0
ParallelDeltaStepping,1,8,10000,0.5,24,208.877,0
ParallelDeltaStepping,1,1,10000,0.5,25,108.028,0
ParallelDeltaStepping,1,2,10000,0.5,25,148.261,0
ParallelDeltaStepping,1,4,10000,0.5,25,183.8,0
ParallelDeltaStepping,1,6,10000,0.5,25,181.835,0
ParallelDeltaStepping,1,8,10000,0.5,25,208.283,0
DeltaStepping,0,1,10000,0.7,1,2833.81,0
DeltaStepping,0,2,10000,0.7,1,3803.27,0
DeltaStepping,0,4,10000,0.7,1,3924.66,0
DeltaStepping,0,6,10000,0.7,1,3630.76,0
DeltaStepping,0,8,10000,0.7,1,3051.75,0
DijkstraSequential,0,-1,10000,0.7,1,959.02,0
ParallelDeltaStepping,1,1,10000,0.7,2,444.953,0
ParallelDeltaStepping,1,2,10000,0.7,2,599.291,0
ParallelDeltaStepping,1,4,10000,0.7,2,682.228,0
ParallelDeltaStepping,1,6,10000,0.7,2,698.644,0
ParallelDeltaStepping,1,8,10000,0.7,2,724.591,0
ParallelDeltaStepping,1,1,10000,0.7,4,276.745,0
ParallelDeltaStepping,1,2,10000,0.7,4,371.32,0
ParallelDeltaStepping,1,4,10000,0.7,4,410.948,0
ParallelDeltaStepping,1,6,10000,0.7,4,435.69,0
ParallelDeltaStepping,1,8,10000,0.7,4,434.017,0
ParallelDeltaStepping,1,1,10000,0.7,8,172.959,0
ParallelDeltaStepping,1,2,10000,0.7,8,231.211,0
ParallelDeltaStepping,1,4,10000,0.7,8,296.972,0
ParallelDeltaStepping,1,6,10000,0.7,8,298.505,0
ParallelDeltaStepping,1,8,10000,0.7,8,281.958,0
ParallelDeltaStepping,1,1,10000,0.7,12,150.446,0
ParallelDeltaStepping,1,2,10000,0.7,12,210.572,0
ParallelDeltaStepping,1,4,10000,0.7,12,252.945,0
ParallelDeltaStepping,1,6,10000,0.7,12,263.489,0
ParallelDeltaStepping,1,8,10000,0.7,12,244.591,0
ParallelDeltaStepping,1,1,10000,0.7,16,163.957,0
ParallelDeltaStepping,1,2,10000,0.7,16,199.885,0
ParallelDeltaStepping,1,4,10000,0.7,16,241.24,0
ParallelDeltaStepping,1,6,10000,0.7,16,261.693,0
