algorithm,parallel,delta,graph_size,graph_density,n_threads,time,n_repeat
DeltaStepping,0,4,500,0.5,1,7.56,1
DeltaStepping,0,6,500,0.5,1,8.503,1
DeltaStepping,0,8,500,0.5,1,9.043,1
DijkstraSequential,0,-1,500,0.5,1,1.448,1
ParallelDeltaStepping,1,1,500,0.5,2,0.979,1
ParallelDeltaStepping,1,2,500,0.5,2,1.364,1
ParallelDeltaStepping,1,4,500,0.5,2,1.762,1
ParallelDeltaStepping,1,6,500,0.5,2,2.045,1
ParallelDeltaStepping,1,8,500,0.5,2,2.246,1
ParallelDeltaStepping,1,1,500,0.5,4,0.968,1
ParallelDeltaStepping,1,2,500,0.5,4,1.356,1
ParallelDeltaStepping,1,4,500,0.5,4,1.754,1
ParallelDeltaStepping,1,6,500,0.5,4,2.055,1
ParallelDeltaStepping,1,8,500,0.5,4,2.242,1
ParallelDeltaStepping,1,1,500,0.5,8,0.976,1
ParallelDeltaStepping,1,2,500,0.5,8,1.368,1
ParallelDeltaStepping,1,4,500,0.5,8,1.764,1
ParallelDeltaStepping,1,6,500,0.5,8,2.072,1
ParallelDeltaStepping,1,8,500,0.5,8,2.233,1
ParallelDeltaStepping,1,1,500,0.5,12,0.978,1
ParallelDeltaStepping,1,2,500,0.5,12,1.372,1
ParallelDeltaStepping,1,4,500,0.5,12,1.753,1
ParallelDeltaStepping,1,6,500,0.5,12,2.087,1
ParallelDeltaStepping,1,8,500,0.5,12,2.245,1
ParallelDeltaStepping,1,1,500,0.5,16,0.971,1
ParallelDeltaStepping,1,2,500,0.5,16,1.376,1
ParallelDeltaStepping,1,4,500,0.5,16,1.793,1
ParallelDeltaStepping,1,6,500,0.5,16,2.08,1
ParallelDeltaStepping,1,8,500,0.5,16,2.226,1
ParallelDeltaStepping,1,1,500,0.5,20,0.986,1
ParallelDeltaStepping,1,2,500,0.5,20,1.384,1
ParallelDeltaStepping,1,4,500,0.5,20,1.749,1
ParallelDeltaStepping,1,6,500,0.5,20,2.041,1
ParallelDeltaStepping,1,8,500,0.5,20,2.228,1
ParallelDeltaStepping,1,1,500,0.5,24,0.972,1
ParallelDeltaStepping,1,2,500,0.5,24,1.374,1
ParallelDeltaStepping,1,4,500,0.5,24,1.801,1
ParallelDeltaStepping,1,6,500,0.5,24,2.058,1
ParallelDeltaStepping,1,8,500,0.5,24,2.229,1
ParallelDeltaStepping,1,1,500,0.5,25,0.975,1
ParallelDeltaStepping,1,2,500,0.5,25,1.369,1
ParallelDeltaStepping,1,4,500,0.5,25,1.784,1
ParallelDeltaStepping,1,6,500,0.5,25,2.083,1
ParallelDeltaStepping,1,8,500,0.5,25,2.23,1
DeltaStepping,0,1,500,0.7,1,5.7,1
DeltaStepping,0,2,500,0.7,1,7.89,1
DeltaStepping,0,4,500,0.7,1,11.271,1
DeltaStepping,0,6,500,0.7,1,11.615,1
DeltaStepping,0,8,500,0.7,1,12.564,1
DijkstraSequential,0,-1,500,0.7,1,1.934,1
ParallelDeltaStepping,1,1,500,0.7,2,1.339,1
ParallelDeltaStepping,1,2,500,0.7,2,1.807,1
ParallelDeltaStepping,1,4,500,0.7,2,2.373,1
ParallelDeltaStepping,1,6,500,0.7,2,2.823,1
ParallelDeltaStepping,1,8,500,0.7,2,3.018,1
ParallelDeltaStepping,1,1,500,0.7,4,1.319,1
ParallelDeltaStepping,1,2,500,0.7,4,1.757,1
ParallelDeltaStepping,1,4,500,0.7,4,2.365,1
ParallelDeltaStepping,1,6,500,0.7,4,2.812,1
ParallelDeltaStepping,1,8,500,0.7,4,3.012,1
ParallelDeltaStepping,1,1,500,0.7,8,1.282,1
ParallelDeltaStepping,1,2,500,0.7,8,1.737,1
ParallelDeltaStepping,1,4,500,0.7,8,2.348,1
ParallelDeltaStepping,1,6,500,0.7,8,2.782,1
ParallelDeltaStepping,1,8,500,0.7,8,3.03,1
ParallelDeltaStepping,1,1,500,0.7,12,1.287,1
ParallelDeltaStepping,1,2,500,0.7,12,1.765,1
ParallelDeltaStepping,1,4,500,0.7,12,2.348,1
ParallelDeltaStepping,1,6,500,0.7,12,2.833,1
ParallelDeltaStepping,1,8,500,0.7,12,3.024,1
ParallelDeltaStepping,1,1,500,0.7,16,1.294,1
ParallelDeltaStepping,1,2,500,0.7,16,1.754,1
ParallelDeltaStepping,1,4,500,0.7,16,2.372,1
ParallelDeltaStepping,1,6,500,0.7,16,2.815,1
ParallelDeltaStepping,1,8,500,0.7,16,3.016,1
ParallelDeltaStepping,1,1,500,0.7,20,1.288,1
ParallelDeltaStepping,1,2,500,0.7,20,1.774,1
ParallelDeltaStepping,1,4,500,0.7,20,2.353,1
ParallelDeltaStepping,1,6,500,0.7,20,2.869,1
ParallelDeltaStepping,1,8,500,0.7,20,3.021,1
ParallelDeltaStepping,1,1,500,0.7,24,1.289,1
ParallelDeltaStepping,1,2,500,0.7,24,1.724,1
ParallelDeltaStepping,1,4,500,0.7,24,2.351,1
ParallelDeltaStepping,1,6,500,0.7,24,2.864,1
ParallelDeltaStepping,1,8,500,0.7,24,2.975,1
ParallelDeltaStepping,1,1,500,0.7,25,1.302,1
ParallelDeltaStepping,1,2,500,0.7,25,1.746,1
ParallelDeltaStepping,1,4,500,0.7,25,2.372,1
ParallelDeltaStepping,1,6,500,0.7,25,2.801,1
ParallelDeltaStepping,1,8,500,0.7,25,3.036,1
DeltaStepping,0,1,1000,0.3,1,12.971,1
DeltaStepping,0,2,1000,0.3,1,14.671,1
DeltaStepping,0,4,1000,0.3,1,20.559,1
DeltaStepping,0,6,1000,0.3,1,23.265,1
DeltaStepping,0,8,1000,0.3,1,25.323,1
DijkstraSequential,0,-1,1000,0.3,1,4.555,1
ParallelDeltaStepping,1,1,1000,0.3,2,2.726,1
ParallelDeltaStepping,1,2,1000,0.3,2,3.543,1
ParallelDeltaStepping,1,4,1000,0.3,2,6.224,1
ParallelDeltaStepping,1,6,1000,0.3,2,7.816,1
ParallelDeltaStepping,1,8,1000,0.3,2,8.378,1
ParallelDeltaStepping,1,1,1000,0.3,4,2.701,1
ParallelDeltaStepping,1,2,1000,0.3,4,3.719,1
ParallelDeltaStepping,1,4,1000,0.3,4,7.485,1
ParallelDeltaStepping,1,6,1000,0.3,4,7.339,1
ParallelDeltaStepping,1,8,1000,0.3,4,6.638,1
ParallelDeltaStepping,1,1,1000,0.3,8,2.549,1
ParallelDeltaStepping,1,2,1000,0.3,8,3.765,1
ParallelDeltaStepping,1,4,1000,0.3,8,4.722,1
ParallelDeltaStepping,1,6,1000,0.3,8,4.89,1
ParallelDeltaStepping,1,8,1000,0.3,8,5.409,1
ParallelDeltaStepping,1,1,1000,0.3,12,2.521,1
ParallelDeltaStepping,1,2,1000,0.3,12,3.715,1
ParallelDeltaStepping,1,4,1000,0.3,12,4.654,1
ParallelDeltaStepping,1,6,1000,0.3,12,4.745,1
ParallelDeltaStepping,1,8,1000,0.3,12,5.414,1
ParallelDeltaStepping,1,1,1000,0.3,16,2.557,1
ParallelDeltaStepping,1,2,1000,0.3,16,3.622,1
ParallelDeltaStepping,1,4,1000,0.3,16,4.292,1
ParallelDeltaStepping,1,6,1000,0.3,16,4.401,1
ParallelDeltaStepping,1,8,1000,0.3,16,4.873,1
ParallelDeltaStepping,1,1,1000,0.3,20,2.391,1
ParallelDeltaStepping,1,2,1000,0.3,20,3.449,1
ParallelDeltaStepping,1,4,1000,0.3,20,4.377,1
ParallelDeltaStepping,1,6,1000,0.3,20,4.365,1
ParallelDeltaStepping,1,8,1000,0.3,20,4.679,1
ParallelDeltaStepping,1,1,1000,0.3,24,2.417,1
ParallelDeltaStepping,1,2,1000,0.3,24,3.449,1
ParallelDeltaStepping,1,4,1000,0.3,24,4.587,1
ParallelDeltaStepping,1,6,1000,0.3,24,4.257,1
ParallelDeltaStepping,1,8,1000,0.3,24,5.077,1
ParallelDeltaStepping,1,1,1000,0.3,25,2.444,1
ParallelDeltaStepping,1,2,1000,0.3,25,3.419,1
ParallelDeltaStepping,1,4,1000,0.3,25,4.343,1
ParallelDeltaStepping,1,6,1000,0.3,25,4.38,1
ParallelDeltaStepping,1,8,1000,0.3,25,5.06,1
DeltaStepping,0,1,1000,0.5,1,18.626,1
DeltaStepping,0,2,1000,0.5,1,26.844,1
DeltaStepping,0,4,1000,0.5,1,30.459,1
DeltaStepping,0,6,1000,0.5,1,36.563,1
DeltaStepping,0,8,1000,0.5,1,32.859,1
DijkstraSequential,0,-1,1000,0.5,1,7.301,1
ParallelDeltaStepping,1,1,1000,0.5,2,4.548,1
ParallelDeltaStepping,1,2,1000,0.5,2,6.08,1
ParallelDeltaStepping,1,4,1000,0.5,2,8.43,1
ParallelDeltaStepping,1,6,1000,0.5,2,9.265,1
ParallelDeltaStepping,1,8,1000,0.5,2,10.003,1
ParallelDeltaStepping,1,1,1000,0.5,4,3.835,1
ParallelDeltaStepping,1,2,1000,0.5,4,4.851,1
ParallelDeltaStepping,1,4,1000,0.5,4,6.019,1
ParallelDeltaStepping,1,6,1000,0.5,4,7.504,1
ParallelDeltaStepping,1,8,1000,0.5,4,7.728,1
ParallelDeltaStepping,1,1,1000,0.5,8,3.669,1
ParallelDeltaStepping,1,2,1000,0.5,8,4.384,1
ParallelDeltaStepping,1,4,1000,0.5,8,5.476,1
ParallelDeltaStepping,1,6,1000,0.5,8,6.532,1
ParallelDeltaStepping,1,8,1000,0.5,8,6.631,1
ParallelDeltaStepping,1,1,1000,0.5,12,11.279,1
ParallelDeltaStepping,1,2,1000,0.5,12,5.28,1
ParallelDeltaStepping,1,4,1000,0.5,12,4.363,1
ParallelDeltaStepping,1,6,1000,0.5,12,5.602,1
